id	datetime	time	program_name	compiler	base_opt	optimization_flags	width	height	cpu_name	cpu_mhz	cpu_cache	apic	clflush	cmov	constant	cx8	de	dts	fpu	fxsr	ht	lm	mca	mce	mmx	msr	mtrr	nx	pae	pat	pge	pse	pse36	rdtscp	sep	ss	sse	sse2	syscall	tsc	vme
b214f53e41a41ebdba39c5c5929918fa	2013-03-03 12:51:11	5.59115738392	symm	gcc	-O2	None	752	487	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c592992471	2013-03-03 12:49:48	0.799410502911	symm	gcc	-O2	None	679	340	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c592992e0d	2013-03-03 12:49:21	10.6891137409	symm	gcc	-O2	None	656	658	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c592993422	2013-03-03 12:47:37	0.000152199268341	symm	gcc	-O2	None	628	4	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c592993481	2013-03-03 12:47:33	0.154941260815	symm	gcc	-O2	None	305	410	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c592993ccc	2013-03-03 12:47:26	3.43782471895	symm	gcc	-O2	None	876	423	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c592994786	2013-03-03 12:47:10	0.122753384829	symm	gcc	-O2	None	343	284	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c592994fa0	2013-03-03 12:45:49	0.0112707138062	symm	gcc	-O2	None	221	130	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c592995ce9	2013-03-03 12:45:47	0.151108145714	symm	gcc	-O2	None	526	63	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c592995f4c	2013-03-03 12:45:40	0.155140206814	symm	gcc	-O2	None	1018	90	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c592995fb7	2013-03-03 12:45:33	0.149186959267	symm	gcc	-O2	None	10	358	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c59299622a	2013-03-03 12:45:26	0.15977029562	symm	gcc	-O2	None	434	449	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c592996a2d	2013-03-03 12:45:18	0.172650814056	symm	gcc	-O2	None	572	600	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c592996eb7	2013-03-03 12:45:10	0.0467156505585	symm	gcc	-O2	None	609	153	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c592997b85	2013-03-03 12:45:06	0.0856911587715	symm	gcc	-O2	None	574	197	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c59299839b	2013-03-03 12:45:01	0.146241829395	symm	gcc	-O2	None	27	201	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929992ad	2013-03-03 12:43:56	12.0761546302	symm	gcc	-O2	None	968	607	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c59299a1d6	2013-03-03 12:43:05	0.0714719057083	symm	gcc	-O2	None	576	189	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c59299ac8b	2013-03-03 12:43:00	0.00289173364639	symm	gcc	-O2	None	596	78	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c59299b46b	2013-03-03 12:41:58	24.5370161176	symm	gcc	-O2	None	958	797	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c59299bac0	2013-03-03 12:39:19	0.170287108421	symm	gcc	-O2	None	422	781	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c59299c383	2013-03-03 12:39:10	6.81274407387	symm	gcc	-O2	None	746	525	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c59299c5e3	2013-03-03 12:37:43	0.15118445158	symm	gcc	-O2	None	243	306	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c59299d0f9	2013-03-03 12:37:36	0.158338131905	symm	gcc	-O2	None	356	474	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c59299d51f	2013-03-03 12:37:28	0.172618453503	symm	gcc	-O2	None	387	863	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c59299e40b	2013-03-03 12:37:20	0.118229935169	symm	gcc	-O2	None	989	185	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c59299f142	2013-03-03 12:37:14	0.161611864567	symm	gcc	-O2	None	26	931	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c59299f76f	2013-03-03 12:37:07	0.218591308594	symm	gcc	-O2	None	875	945	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929a043e	2013-03-03 12:36:50	13.0446928358	symm	gcc	-O2	None	867	650	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929a073c	2013-03-03 12:35:06	0.149279060364	symm	gcc	-O2	None	531	73	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929a0e2e	2013-03-03 12:34:58	0.908136594296	symm	gcc	-O2	None	541	357	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929a1bd2	2013-03-03 12:33:30	1.74458398819	symm	gcc	-O2	None	621	394	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929a1f87	2013-03-03 12:33:23	0.104281244278	symm	gcc	-O2	None	707	201	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929a2bcc	2013-03-03 12:33:17	0.0578337907791	symm	gcc	-O2	None	859	145	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929a388a	2013-03-03 12:33:14	0.161957046986	symm	gcc	-O2	None	125	883	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929a3fc1	2013-03-03 12:33:06	3.91415626049	symm	gcc	-O2	None	939	427	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929a4da0	2013-03-03 12:31:50	0.201407783031	symm	gcc	-O2	None	731	894	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929a5457	2013-03-03 12:31:41	0.271605975628	symm	gcc	-O2	None	1012	259	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929a5650	2013-03-03 12:31:31	0.22424936533	symm	gcc	-O2	None	867	1023	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929a629a	2013-03-03 12:31:21	0.173548603058	symm	gcc	-O2	None	520	710	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929a691f	2013-03-03 12:31:15	0.130482859612	symm	gcc	-O2	None	768	211	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929a7109	2013-03-03 12:31:08	0.176943016052	symm	gcc	-O2	None	538	771	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929a7b6f	2013-03-03 12:31:01	9.88347527027	symm	gcc	-O2	None	784	601	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929a82d0	2013-03-03 12:29:20	0.147446734905	symm	gcc	-O2	None	50	412	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929a9232	2013-03-03 12:29:13	5.08552118993	symm	gcc	-O2	None	870	464	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929a9766	2013-03-03 12:27:36	0.154759535789	symm	gcc	-O2	None	799	99	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929aa150	2013-03-03 12:27:29	0.175603616238	symm	gcc	-O2	None	607	640	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929aa58a	2013-03-03 12:27:21	0.191792068481	symm	gcc	-O2	None	687	822	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929ab509	2013-03-03 12:27:13	0.168351006508	symm	gcc	-O2	None	512	706	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929ab6d2	2013-03-03 12:27:06	0.0180019593239	symm	gcc	-O2	None	327	134	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929ac60e	2013-03-03 12:27:03	0.0627097821236	symm	gcc	-O2	None	790	155	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929ad215	2013-03-03 12:26:55	0.153234195709	symm	gcc	-O2	None	107	463	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929adb0e	2013-03-03 12:25:55	0.0679091334343	symm	gcc	-O2	None	983	128	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929add2d	2013-03-03 12:25:51	0.16419200182	symm	gcc	-O2	None	596	261	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929ae409	2013-03-03 12:25:43	0.180975785255	symm	gcc	-O2	None	393	988	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929af170	2013-03-03 12:25:35	0.429766285419	symm	gcc	-O2	None	377	337	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929af6bb	2013-03-03 12:25:19	0.150312353849	symm	gcc	-O2	None	148	435	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929afb03	2013-03-03 12:23:58	1.4334872508	symm	gcc	-O2	None	963	350	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929b012c	2013-03-03 12:23:49	0.151818628311	symm	gcc	-O2	None	42	501	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929b0f9b	2013-03-03 12:23:42	0.158240139484	symm	gcc	-O2	None	38	774	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929b121a	2013-03-03 12:23:35	0.148337850571	symm	gcc	-O2	None	231	285	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929b14e0	2013-03-03 12:23:28	0.146103100777	symm	gcc	-O2	None	16	298	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929b1ff2	2013-03-03 12:23:21	0.164978246689	symm	gcc	-O2	None	448	570	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929b2c3c	2013-03-03 12:23:13	0.163357875347	symm	gcc	-O2	None	126	918	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929b35f9	2013-03-03 12:23:05	0.146192572117	symm	gcc	-O2	None	3	235	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929b4579	2013-03-03 12:22:44	5.58171298504	symm	gcc	-O2	None	327	782	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929b4eed	2013-03-03 12:21:59	0.184023127556	symm	gcc	-O2	None	588	807	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929b5736	2013-03-03 12:21:51	5.6314600563	symm	gcc	-O2	None	858	477	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929b5dfa	2013-03-03 12:21:26	4.59385621071	symm	gcc	-O2	None	787	465	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929b6903	2013-03-03 12:21:05	0.0452293086052	symm	gcc	-O2	None	468	167	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929b6d95	2013-03-03 12:21:01	0.187832810879	symm	gcc	-O2	None	617	828	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929b6de6	2013-03-03 12:19:54	0.149264061451	symm	gcc	-O2	None	117	337	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929b6f08	2013-03-03 12:19:47	0.173351504803	symm	gcc	-O2	None	412	814	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929b6f6d	2013-03-03 12:19:39	0.0716133236885	symm	gcc	-O2	None	760	163	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
b214f53e41a41ebdba39c5c5929b7da2	2013-03-03 12:19:34	0.172978711128	symm	gcc	-O2	None	521	277	Intel(R) Core(TM) i5 CPU       M 460  @ 2.53GHz	2527.06	3072	True	True	True	True	True	True	True	True	True	False	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	True	False	True	True
